XAUUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
11/27/2024 04:00,2637.72,2648.46,2636.79,2646.55,883,0.33,
11/27/2024 00:00,2632.2,2640.48,2626.96,2637.76,556,0.21,
11/26/2024 20:00,2628.11,2634.17,2627.58,2632.18,407,0.15,
11/26/2024 16:00,2625.08,2629.06,2625.03,2628.09,301,0.11,
11/26/2024 12:00,2633.28,2641.93,2616.66,2629.46,-382,-0.15,
11/26/2024 08:00,2613.95,2633.27,2612.41,2633.27,1932,0.73,
11/26/2024 04:00,2630.29,2631.44,2610.8,2614.05,-1624,-0.62,
11/26/2024 00:00,2610.63,2632.17,2608.86,2630.39,1976,0.75,
11/25/2024 20:00,2625.9,2628.76,2605.19,2610.38,-1552,-0.59,
11/25/2024 16:00,2628.38,2639.42,2615.72,2625.78,-260,-0.10,
11/25/2024 12:00,2686.88,2687.91,2626.07,2628.28,-5860,-2.23,
11/25/2024 08:00,2669.23,2688.7,2667.23,2686.79,1756,0.65,
11/25/2024 00:00,2719.69,2720.16,2659.15,2672.24,-4745,-1.78,
